Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,FantPt,PPR,PreRank
26,13,1,0,0,0,0,0,1,2,2,0,12,6,48,8,1,0,0,1,11,17,307
27,14,4,0,0,0,0,0,1,3,3,0,16,11,101,9.18,0,0,0,0,10,21.4,0
26,16,11,0,0,0,0,0,0,0,,0,9,8,35,4.38,1,1,0,1,10,17.5,459
30,14,12,0,0,0,0,0,0,0,,0,20,15,99,6.6,0,0,0,0,10,24.9,512
27,16,2,0,0,0,0,0,1,1,1,0,4,3,35,11.67,0,0,0,1,10,12.6,230
30,5,0,11,21,197,1,1,6,-6,-1,0,0,0,0,,0,0,0,0,9,9.3,383
23,2,2,0,0,0,0,0,19,34,1.79,0,9,6,60,10,0,0,0,0,9,15.4,425
23,2,2,0,0,0,0,0,2,16,8,0,9,6,71,11.83,0,0,0,0,9,14.7,21
27,6,0,0,0,0,0,0,0,0,,0,4,3,27,9,1,0,0,1,9,11.7,330
27,8,1,0,0,0,0,0,28,53,1.89,0,5,4,34,8.5,0,0,0,0,9,12.7,501
23,5,2,0,0,0,0,0,0,0,,0,2,2,26,13,1,0,0,1,9,10.6,109
30,15,6,0,0,0,0,0,0,0,,0,12,9,86,9.56,0,0,0,0,9,17.6,0
23,11,1,0,0,0,0,0,0,0,,0,11,7,91,13,0,0,0,0,9,16.1,182
25,2,0,3,10,90,1,0,5,17,3.4,0,0,0,0,,0,0,0,0,9,9.3,0
24,5,0,0,0,0,0,0,6,34,5.67,1,0,0,0,,0,0,0,1,9,9.4,577
22,11,0,0,0,0,0,0,5,29,5.8,1,1,0,0,,0,0,0,1,9,8.9,0
26,12,1,0,0,0,0,0,0,0,,0,21,10,86,8.6,0,0,0,0,9,18.6,0
31,2,1,16,30,208,0,0,6,7,1.17,0,0,0,0,,0,0,0,0,9,9,0
25,4,1,32,56,368,1,5,5,-2,-0.4,0,1,0,0,,0,1,0,0,9,8.5,432
24,11,2,0,0,0,0,0,0,0,,0,11,7,94,13.43,0,0,0,0,9,16.4,0
23,14,0,0,0,0,0,0,0,0,,0,2,2,16,8,1,0,0,1,8,9.6,287
23,12,0,0,0,0,0,0,12,60,5,0,5,5,20,4,0,0,0,0,8,13,0
28,6,0,0,0,0,0,0,0,0,,0,1,1,22,22,1,0,0,1,8,9.2,240
26,10,0,0,0,0,0,0,10,19,1.9,0,5,5,18,3.6,1,1,1,1,8,12.7,285
26,15,10,0,0,0,0,0,1,-1,-1,0,12,9,45,5,1,1,1,1,8,17.4,338
25,5,0,11,16,105,1,1,4,15,3.75,0,0,0,0,,0,1,0,0,8,7.7,0
25,16,1,0,0,0,0,0,0,0,,0,8,5,73,14.6,0,1,0,0,7,12.3,0
24,3,1,23,43,219,0,0,6,22,3.67,0,0,0,0,,0,4,2,0,7,7,275
24,14,0,0,0,0,0,0,16,64,4,0,2,1,3,3,0,0,0,0,7,7.7,0
24,14,1,0,0,0,0,0,9,28,3.11,0,14,9,46,5.11,0,0,0,0,7,16.4,511
32,13,1,0,0,0,0,0,3,8,2.67,0,2,1,5,5,1,0,0,1,7,8.3,194
28,16,7,0,0,0,0,0,4,7,1.75,0,15,11,59,5.36,0,0,0,0,7,17.6,474
25,1,1,0,0,0,0,0,0,0,,0,6,3,66,22,0,0,0,0,7,9.6,494
27,15,4,0,0,0,0,0,0,0,,0,2,1,7,7,1,0,0,1,7,7.7,51
23,14,0,0,0,0,0,0,0,0,,0,1,1,11,11,1,0,0,1,7,8.1,0
24,3,1,0,0,0,0,0,0,0,,0,11,5,60,12,0,0,0,0,6,11,0
23,10,0,0,0,0,0,0,0,0,,0,9,6,63,10.5,0,0,0,0,6,12.3,0
26,4,0,0,0,0,0,0,0,0,,0,1,1,3,3,1,0,0,1,6,7.3,0
23,13,0,0,0,0,0,0,2,11,5.5,0,6,3,53,17.67,0,1,0,0,6,9.4,0
24,1,1,0,0,0,0,0,4,26,6.5,0,3,3,30,10,0,0,0,0,6,8.6,483
26,10,0,0,0,0,0,0,0,0,,0,10,7,58,8.29,0,0,0,0,6,12.8,41
26,6,1,0,0,0,0,0,0,0,,0,8,5,60,12,0,0,0,0,6,11,579
25,5,0,0,0,0,0,0,0,0,,0,10,4,63,15.75,0,1,0,0,6,10.3,454
29,4,0,0,0,0,0,0,6,14,2.33,0,6,5,43,8.6,0,0,0,0,6,10.7,300
32,16,13,0,0,0,0,0,0,0,,0,11,7,63,9,0,0,0,0,6,13.3,0
24,6,0,0,0,0,0,0,0,0,,0,2,1,3,3,1,0,0,1,6,7.3,445
26,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,6,6,529
28,15,4,0,0,0,0,0,7,18,2.57,0,4,4,28,7,0,0,0,0,5,8.6,434
26,14,0,0,0,0,0,0,10,33,3.3,0,3,3,16,5.33,0,0,0,0,5,7.9,541
25,15,5,0,0,0,0,0,0,0,,0,7,5,53,10.6,0,0,0,0,5,10.3,542
29,15,5,0,0,0,0,0,0,0,,0,14,7,45,6.43,0,0,0,0,5,11.5,416
25,7,0,0,0,0,0,0,9,48,5.33,0,1,1,2,2,0,0,0,0,5,6,265
28,16,12,0,0,0,0,0,0,0,,0,8,6,52,8.67,0,0,0,0,5,11.2,296
26,16,1,0,0,0,0,0,0,0,,0,4,4,53,13.25,0,0,0,0,5,9.3,516
24,15,1,0,0,0,0,0,0,0,,0,7,5,50,10,0,0,0,0,5,10,469
29,16,2,0,0,0,0,0,0,0,,0,6,5,46,9.2,0,0,0,0,5,9.6,409
23,14,1,0,0,0,0,0,0,0,,0,8,3,33,11,0,0,0,0,5,8.3,531
23,4,0,0,0,0,0,0,2,21,10.5,0,2,2,29,14.5,0,0,0,0,5,7,0
24,15,7,0,0,0,0,0,0,0,,0,5,4,39,9.75,0,0,0,0,4,7.9,0
22,5,0,0,0,0,0,0,0,0,,0,3,1,44,44,0,0,0,0,4,5.4,435
23,2,1,0,0,0,0,0,0,0,,0,6,2,35,17.5,0,0,0,0,4,5.5,0
26,9,1,0,0,0,0,0,0,0,,0,9,6,41,6.83,0,0,0,0,4,10.1,0
26,4,2,0,0,0,0,0,0,0,,0,6,2,37,18.5,0,0,0,0,4,5.7,546
35,6,0,0,0,0,0,0,0,0,,0,6,3,40,13.33,0,1,0,0,4,7,399
24,3,0,0,0,0,0,0,1,3,3,0,6,3,32,10.67,0,0,0,0,4,6.5,197
26,11,0,0,0,0,0,0,0,0,,0,7,3,41,13.67,0,0,0,0,4,7.1,0
24,7,4,0,0,0,0,0,0,0,,0,10,4,39,9.75,0,0,0,0,4,7.9,465
25,16,3,0,0,0,0,0,0,0,,0,9,6,63,10.5,0,1,1,0,4,10.3,0
24,8,0,0,0,0,0,0,1,1,1,0,9,9,42,4.67,0,0,0,0,4,13.3,0
27,14,0,0,0,0,0,0,6,15,2.5,0,3,2,20,10,0,0,0,0,4,5.5,443
24,5,1,0,0,0,0,0,0,0,,0,4,4,39,9.75,0,0,0,0,4,7.9,444
23,7,0,0,0,0,0,0,0,0,,0,7,3,35,11.67,0,0,0,0,4,6.5,419
23,14,0,0,0,0,0,0,0,0,,0,4,3,36,12,0,0,0,0,4,6.6,0
25,14,1,0,0,0,0,0,0,0,,0,11,7,36,5.14,0,0,0,0,4,10.6,0
26,16,1,0,0,0,0,0,6,9,1.5,0,9,5,18,3.6,0,0,0,0,3,7.7,449
28,16,1,0,0,0,0,0,0,0,,0,2,2,31,15.5,0,0,0,0,3,5.1,404
24,16,2,0,0,0,0,0,0,0,,0,2,1,11,11,0,0,0,0,3,4.1,366
24,7,4,0,0,0,0,0,0,0,,0,4,1,10,10,0,0,0,0,3,4,379
22,6,2,0,0,0,0,0,1,22,22,0,7,1,3,3,0,0,0,0,3,3.5,0
25,16,0,0,0,0,0,0,0,0,,0,5,3,25,8.33,0,0,0,0,3,5.5,0
30,4,1,8,14,42,0,2,12,69,5.75,0,0,0,0,,0,1,1,0,3,2.6,326
22,2,0,3,5,15,0,0,10,23,2.3,0,0,0,0,,0,0,0,0,3,2.9,354
24,4,0,0,0,0,0,0,1,12,12,0,6,4,16,4,0,0,0,0,3,6.8,0
24,3,0,0,0,0,0,0,11,34,3.09,0,0,0,0,,0,0,0,0,3,3.4,575
29,7,1,0,0,0,0,0,0,0,,0,6,4,31,7.75,0,0,0,0,3,7.1,177
26,1,0,0,0,0,0,0,6,31,5.17,0,0,0,0,,0,0,0,0,3,3.1,251
25,8,0,0,0,0,0,0,0,0,,0,8,5,46,9.2,0,1,1,0,3,7.6,243
24,4,0,0,0,0,0,0,1,3,3,0,1,1,27,27,0,0,0,0,3,4,612
24,5,0,0,0,0,0,0,4,11,2.75,0,1,1,5,5,0,0,0,0,2,2.6,601
25,1,0,6,10,49,0,1,1,18,18,0,0,0,0,,0,0,0,0,2,1.8,0
23,2,0,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,2,4.9,204
23,5,1,0,0,0,0,0,0,0,,0,4,2,20,10,0,0,0,0,2,4,436
25,1,0,4,5,2,0,0,2,20,10,0,0,0,0,,0,0,0,0,2,2.1,397
22,15,0,0,0,0,0,0,7,24,3.43,0,0,0,0,,0,0,0,0,2,2.4,0
25,5,0,0,0,0,0,0,0,0,,0,3,2,23,11.5,0,0,0,0,2,4.3,0
24,13,0,0,0,0,0,0,1,19,19,0,1,1,3,3,0,0,0,0,2,3.2,0
35,1,1,15,24,130,0,1,1,8,8,0,0,0,0,,0,1,1,0,2,2,0
22,5,0,0,0,0,0,0,5,19,3.8,0,2,1,0,0,0,0,0,0,2,2.9,328
27,14,3,0,0,0,0,0,2,4,2,0,5,2,13,6.5,0,0,0,0,2,3.7,0
32,2,0,5,10,46,0,0,0,0,,0,0,0,0,,0,0,0,0,2,1.8,388
21,6,0,0,0,0,0,0,0,0,,0,5,3,16,5.33,0,1,0,0,2,4.6,120
28,5,0,0,0,0,0,0,2,14,7,0,3,1,5,5,0,0,0,0,2,2.9,0
27,6,0,0,0,0,0,0,1,4,4,0,2,1,15,15,0,0,0,0,2,2.9,0
21,6,0,0,0,0,0,0,0,0,,0,2,2,16,8,0,0,0,0,2,3.6,488
26,1,0,3,5,25,0,0,1,9,9,0,0,0,0,,0,0,0,0,2,1.9,0
23,8,0,0,0,0,0,0,2,9,4.5,0,1,1,7,7,0,0,0,0,2,2.6,0
25,3,1,0,0,0,0,0,0,0,,0,7,2,17,8.5,0,0,0,0,2,3.7,0
26,8,4,0,0,0,0,0,0,0,,0,4,3,16,5.33,0,0,0,0,2,4.6,178
25,1,1,0,0,0,0,0,0,0,,0,1,1,16,16,0,0,0,0,2,2.6,493
24,1,0,0,0,0,0,0,4,24,6,0,0,0,0,,0,0,0,0,2,2.4,524
26,11,0,0,0,0,0,0,8,15,1.88,0,0,0,0,,0,0,0,0,2,1.5,0
26,4,0,7,11,75,0,0,8,-6,-0.75,0,0,0,0,,0,0,0,0,2,2.4,424
31,16,0,0,0,0,0,0,1,5,5,0,1,1,9,9,0,0,0,0,1,2.4,30
29,1,0,1,5,18,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0.7,405
25,5,1,0,0,0,0,0,0,0,,0,4,2,5,2.5,0,0,0,0,1,2.5,0
30,16,0,0,0,0,0,0,0,0,,0,1,1,14,14,0,0,0,0,1,2.4,0
24,8,3,0,0,0,0,0,0,0,,0,2,2,9,4.5,0,0,0,0,1,2.9,331
23,2,1,0,0,0,0,0,0,0,,0,2,1,12,12,0,0,0,0,1,2.2,545
27,4,0,0,0,0,0,0,0,0,,0,2,1,10,10,0,0,0,0,1,2,0
23,3,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,0,0,0,1,1.6,552
27,10,0,0,0,0,0,0,2,2,1,0,1,1,7,7,0,0,0,0,1,1.9,553
29,5,0,0,0,0,0,0,0,0,,0,6,2,11,5.5,0,0,0,0,1,3.1,558
25,7,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,0,0,0,1,1.6,316
27,8,0,0,0,0,0,0,0,0,,0,2,1,10,10,0,0,0,0,1,2,562
27,2,0,0,0,0,0,0,0,0,,0,1,1,12,12,0,0,0,0,1,2.2,0
25,1,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,0,0,0,1,1.5,510
26,1,1,0,0,0,0,0,0,0,,0,1,1,12,12,0,0,0,0,1,2.2,569
23,1,1,0,0,0,0,0,3,13,4.33,0,0,0,0,,0,0,0,0,1,1.3,201
25,11,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,0,0,0,1,2.1,0
26,1,0,0,0,0,0,0,0,0,,0,2,1,13,13,0,0,0,0,1,2.3,0
24,8,0,0,0,0,0,0,3,6,2,0,0,0,0,,0,0,0,0,1,0.6,573
30,2,0,1,1,20,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0.8,0
29,1,0,0,0,0,0,0,0,0,,0,2,2,6,3,0,0,0,0,1,2.6,346
29,7,0,0,0,0,0,0,2,9,4.5,0,0,0,0,,0,0,0,0,1,0.9,0
24,14,0,0,0,0,0,0,0,0,,0,3,1,14,14,0,0,0,0,1,2.4,586
24,2,0,0,0,0,0,0,1,4,4,0,1,1,3,3,0,0,0,0,1,1.7,0
30,1,0,4,5,33,0,0,2,-2,-1,0,0,0,0,,0,1,0,0,1,1.1,587
24,7,0,0,0,0,0,0,0,0,,0,3,1,13,13,0,0,0,0,1,2.3,0
26,16,6,0,0,0,0,0,0,0,,0,3,1,6,6,0,0,0,0,1,1.6,273
25,12,4,0,0,0,0,0,1,0,0,0,2,1,5,5,0,0,0,0,1,1.5,282
23,3,0,0,0,0,0,0,2,8,4,0,0,0,0,,0,0,0,0,1,0.8,446
26,5,0,0,0,0,0,0,1,5,5,0,4,4,21,5.25,0,1,1,0,1,4.6,534
30,8,0,0,0,0,0,0,0,0,,0,3,1,12,12,0,0,0,0,1,2.2,266
25,6,0,1,3,7,0,0,7,10,1.43,0,0,0,0,,0,0,0,0,1,1.3,411
27,8,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
30,4,0,0,0,0,0,0,0,0,,0,5,5,20,4,0,1,1,0,,5,499
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,267
26,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
31,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0
26,8,1,0,0,0,0,0,0,0,,0,1,1,2,2,0,0,0,0,,1.2,395
27,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,537
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,353
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
30,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,0
26,1,0,0,0,0,0,0,3,4,1.33,0,0,0,0,,0,0,0,0,,0.4,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,500
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,479
26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,540
24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
22,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,375
23,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,8,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,0,0,,,502
27,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,361
26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,367
24,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,362
27,3,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,560
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,563
26,4,3,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,566
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
27,16,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,355
30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,400
23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,464
32,13,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,0,0,,,0
23,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,441
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,14,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,467
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
33,8,5,0,0,0,0,0,0,0,,0,2,1,2,2,0,0,0,0,,1.2,0
27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,489
24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,455
25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,490
26,3,0,0,0,0,0,0,1,3,3,0,0,0,0,,0,0,0,0,,0.3,0
23,7,0,0,0,0,0,0,0,0,,0,2,1,3,3,0,0,0,0,,1.3,582
24,3,0,0,0,0,0,0,1,3,3,0,0,0,0,,0,0,0,0,,0.3,519
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,280
23,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,0,0,,,0
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,299
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
39,1,0,0,0,0,0,0,3,-4,-1.33,0,0,0,0,,0,0,0,0,,-0.4,0
27,14,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,271
25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,591
26,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,0,0,,,233
35,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,195
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,359
23,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,1,0,1,1,4,0,0,1,-2,-2,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
23,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,597
28,7,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,598
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,278
28,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
34,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,393
28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,320
24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,8,0,0,0,0,0,0,13,-9,-0.69,0,0,0,0,,0,1,0,0,-1,-0.9,606
27,13,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,2,1,0,-1,-0.2,539
22,1,0,0,0,0,0,0,1,-12,-12,0,1,1,2,2,0,0,0,0,-1,,360
32,15,0,0,0,0,0,0,1,-3,-3,0,5,4,34,8.5,0,3,2,0,-1,3.1,0
33,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,-2,-2,0
27,1,0,5,12,32,0,1,2,12,6,0,0,0,0,,0,1,1,0,-2,-1.5,508
24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,1,0,-2,-2,0
27,2,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,1,1,0,-2,-0.6,603
23,1,0,1,9,13,0,2,2,7,3.5,0,0,0,0,,0,0,0,0,-3,-2.8,134
22,17,17,0,0,0,0,0,332,1811,5.45,18,51,40,360,9,2,4,2,20,333,373.1,12
28,17,17,0,1,0,0,0,4,18,4.5,0,191,145,1947,13.43,16,0,0,16,295,439.5,106
25,16,15,1,2,24,1,0,59,365,6.19,8,121,77,1405,18.25,6,4,2,14,262,339,237
25,17,17,409,646,4407,36,15,122,763,6.25,6,0,0,0,,0,8,3,6,403,402.6,0
26,16,16,0,0,0,0,0,206,911,4.42,12,94,70,647,9.24,8,4,3,20,274,343.8,118
23,17,17,443,672,5014,38,15,63,302,4.79,3,0,0,0,,0,1,1,3,381,380.8,30
44,17,17,485,719,5316,43,12,28,81,2.89,2,0,0,0,,0,4,3,2,375,374.7,26
21,17,17,0,0,0,0,0,7,21,3,0,128,81,1455,17.96,13,2,1,13,224,304.6,0
26,17,9,0,0,0,0,0,1,0,0,0,153,107,1361,12.72,9,1,0,9,194,301.1,47
22,17,17,2,4,35,0,0,6,14,2.33,0,167,108,1616,14.96,10,1,1,10,222,330.4,0
25,16,16,0,0,0,0,0,292,1205,4.13,13,48,42,314,7.48,3,2,1,16,246,287.9,164
29,16,16,0,0,0,0,0,0,0,,0,169,123,1553,12.63,11,0,0,11,221,344.3,0
26,17,17,436,658,4839,37,13,66,381,5.77,2,0,0,0,,0,9,4,2,362,361.7,0
23,17,17,0,0,0,0,0,307,1200,3.91,7,94,74,467,6.31,3,0,0,10,227,300.7,0
32,16,16,0,0,0,0,0,2,3,1.5,1,134,92,1125,12.23,9,1,1,10,171,262.8,0
26,15,6,0,0,0,0,0,202,752,3.72,15,39,37,375,10.14,3,2,0,18,221,257.7,96
28,16,16,0,0,0,0,0,1,10,10,0,114,74,1035,13.99,14,0,0,14,189,262.5,28
38,16,16,366,531,4115,37,4,33,101,3.06,3,1,1,-4,-4,0,3,0,3,332,333.3,0
27,17,16,0,0,0,0,0,9,96,10.67,0,159,111,1239,11.16,9,2,1,9,186,296.5,0
33,17,17,404,601,4886,41,17,32,43,1.34,0,0,0,0,,0,5,2,0,330,329.7,78
28,17,17,0,0,0,0,0,0,0,,0,164,103,1225,11.89,10,1,0,10,183,285.5,0
26,17,17,1,1,4,0,0,237,1002,4.23,10,65,47,287,6.11,2,1,1,12,205,252.1,34
28,16,16,410,596,4449,37,10,48,146,3.04,1,0,0,0,,0,14,6,1,321,320.6,93
26,14,14,0,0,0,0,0,228,1259,5.52,8,25,20,174,8.7,1,2,1,9,195,215.3,0
27,16,14,0,0,0,0,0,0,0,,0,129,76,1146,15.08,9,0,0,9,171,246.6,126
24,17,17,0,0,0,0,0,1,6,6,0,129,75,967,12.89,12,1,0,12,169,244.3,0
29,16,16,0,0,0,0,0,2,9,4.5,0,107,73,1175,16.1,8,0,0,8,168,241.4,35
25,16,16,366,520,4611,34,14,40,118,2.95,2,0,0,0,,0,5,2,2,314,314.2,88
24,15,15,0,0,0,0,0,202,929,4.6,15,21,18,132,7.33,0,2,2,15,192,210.1,152
25,16,14,0,0,0,0,0,5,53,10.6,0,169,107,1161,10.85,8,2,2,8,167,274.4,70
23,15,15,265,432,3144,16,9,139,784,5.64,10,1,0,0,,0,9,2,10,312,312.2,123
26,13,10,0,0,0,0,0,240,898,3.74,4,67,47,439,9.34,5,0,0,9,188,234.7,0
23,16,14,0,0,0,0,0,258,1037,4.02,7,52,42,294,7,3,6,4,10,187,229.1,37
26,14,13,0,1,0,0,0,180,812,4.51,8,84,69,454,6.58,2,1,0,10,187,255.6,137
25,17,15,0,0,0,0,0,0,0,,0,104,78,808,10.36,8,0,0,8,131,208.8,160
30,16,13,0,1,0,0,0,153,618,4.04,6,69,52,548,10.54,5,2,0,11,183,234.6,0
28,14,14,0,0,0,0,0,3,20,6.67,0,94,71,910,12.82,6,2,1,6,127,198,167
26,17,9,0,0,0,0,0,3,3,1,0,128,103,1038,10.08,9,5,1,9,156,259.1,168
24,14,14,333,481,3787,24,10,88,423,4.81,5,0,0,7,,0,13,0,5,300,300.5,0
33,16,16,372,561,4221,33,7,29,115,3.97,1,0,0,0,,0,12,2,1,300,300.3,46
22,16,13,0,0,0,0,0,9,76,8.44,0,120,79,1102,13.95,6,0,0,6,154,232.8,55
27,15,15,0,0,0,0,0,171,799,4.67,4,65,52,391,7.52,6,2,1,10,177,229,0
27,8,8,1,1,5,1,0,219,937,4.28,10,20,18,154,8.56,0,1,0,10,175,193.3,0
29,16,16,0,1,0,0,0,0,0,,0,157,106,1138,10.74,6,1,0,6,152,257.8,0
24,17,17,0,0,0,0,0,5,44,8.8,0,129,88,1082,12.3,6,1,0,6,151,238.6,211
26,13,13,0,0,0,0,0,249,1159,4.65,6,49,34,224,6.59,0,3,2,6,172,206.3,0
23,15,14,0,0,0,0,0,217,872,4.02,9,64,54,348,6.44,0,2,2,9,172,226,0
31,12,9,78,134,978,4,5,70,374,5.34,5,6,4,52,13,0,2,0,5,118,121.7,25
32,12,12,0,0,0,0,0,0,0,,0,89,55,802,14.58,6,0,0,6,116,171.2,60
22,14,14,0,0,0,0,0,0,0,,0,110,74,1091,14.74,6,1,1,6,145,219.1,74
24,17,17,0,0,0,0,0,8,48,6,0,163,93,1157,12.44,4,1,1,4,145,237.5,50
25,15,14,0,0,0,0,0,0,4,,0,71,49,587,11.98,9,0,0,9,115,164.1,253
25,14,14,0,0,0,0,0,4,21,5.25,1,127,98,1103,11.26,5,2,2,6,144,242.4,101
27,17,10,0,0,0,0,0,0,0,,0,75,50,603,12.06,9,0,0,9,114,164.3,153
28,16,16,0,0,0,0,0,203,918,4.52,8,38,28,213,7.61,2,3,3,10,167,195.1,38
23,16,16,0,0,0,0,0,2,3,1.5,1,140,104,1015,9.76,6,2,1,7,142,245.8,0
28,16,16,0,0,0,0,0,2,21,10.5,0,134,90,1037,11.52,6,0,0,6,142,231.8,45
